sample	strainID	evo_hist	count_correct	count_correct_thresh	f	target_f	replicate	strep_conc	transfers	n_species	community_type	plate_well
T39_1_0	HAMBI_1287	anc	7871	7871	0.7090990990990991	0.1	1	0	8	3	experiment	04A
T39_1_0	HAMBI_1977	evo	3229	3229	0.2909009009009009	0.8	1	0	8	3	experiment	04A
T39_1_0	HAMBI_0403	anc	6	0	0	0.1	1	0	8	3	experiment	04A
T39_2_0	HAMBI_1287	anc	8913	8913	0.6916808939934813	0.1	2	0	8	3	experiment	04A
T39_2_0	HAMBI_1977	evo	3973	3973	0.3083191060065187	0.8	2	0	8	3	experiment	04A
T39_2_0	HAMBI_0403	anc	8	0	0	0.1	2	0	8	3	experiment	04A
T39_s_0	HAMBI_1977	evo	10661	10661	0.8488733179393264	0.8	1	NA	0	3	masterplate	04A
T39_s_0	HAMBI_0403	anc	1417	1417	0.11282745441516044	0.1	1	NA	0	3	masterplate	04A
T39_s_0	HAMBI_1287	anc	481	481	0.038299227645513176	0.1	1	NA	0	3	masterplate	04A
T40_1_0	HAMBI_1287	anc	5197	5197	0.757801108194809	0.1	1	0	8	3	experiment	04F
T40_1_0	HAMBI_1977	evo	1661	1661	0.24219889180519102	0.1	1	0	8	3	experiment	04F
T40_1_0	HAMBI_0403	evo	2	0	0	0.8	1	0	8	3	experiment	04F
T40_2_0	HAMBI_1287	anc	5220	5220	0.7886387671853754	0.1	2	0	8	3	experiment	04F
T40_2_0	HAMBI_1977	evo	982	982	0.14836077957395377	0.1	2	0	8	3	experiment	04F
T40_2_0	HAMBI_0403	evo	417	417	0.0630004532406708	0.8	2	0	8	3	experiment	04F
T40_s_0	HAMBI_0403	evo	3281	3281	0.8513233004670472	0.8	1	NA	0	3	masterplate	04F
T40_s_0	HAMBI_1977	evo	349	349	0.0905552672548002	0.1	1	NA	0	3	masterplate	04F
T40_s_0	HAMBI_1287	anc	224	224	0.05812143227815257	0.1	1	NA	0	3	masterplate	04F
T41_1_0	HAMBI_1287	anc	8876	8876	0.712988995100008	0.8	1	0	8	3	experiment	08B
T41_1_0	HAMBI_1977	evo	3573	3573	0.287011004899992	0.1	1	0	8	3	experiment	08B
T41_1_0	HAMBI_0403	evo	3	0	0	0.1	1	0	8	3	experiment	08B
T41_2_0	HAMBI_1287	anc	10134	10134	0.9476341873948009	0.8	2	0	8	3	experiment	08B
T41_2_0	HAMBI_1977	evo	560	560	0.05236581260519918	0.1	2	0	8	3	experiment	08B
T41_2_0	HAMBI_0403	evo	11	0	0	0.1	2	0	8	3	experiment	08B
T41_s_0	HAMBI_1287	anc	7563	7563	0.6967296176877015	0.8	1	NA	0	3	masterplate	08B
T41_s_0	HAMBI_0403	evo	1719	1719	0.1583602026715799	0.1	1	NA	0	3	masterplate	08B
T41_s_0	HAMBI_1977	evo	1573	1573	0.14491017964071856	0.1	1	NA	0	3	masterplate	08B
T42_1_0	HAMBI_1287	anc	7543	7543	0.7142316068554114	0.1	1	0	8	3	experiment	04B
T42_1_0	HAMBI_1977	evo	3018	3018	0.2857683931445886	0.8	1	0	8	3	experiment	04B
T42_1_0	HAMBI_0403	evo	2	0	0	0.1	1	0	8	3	experiment	04B
T42_2_0	HAMBI_1287	anc	5323	5323	0.7253031748194577	0.1	2	0	8	3	experiment	04B
T42_2_0	HAMBI_1977	evo	2016	2016	0.2746968251805423	0.8	2	0	8	3	experiment	04B
T42_2_0	HAMBI_0403	evo	10	0	0	0.1	2	0	8	3	experiment	04B
T42_s_0	HAMBI_1977	evo	8068	8068	0.7992075284794453	0.8	1	NA	0	3	masterplate	04B
T42_s_0	HAMBI_0403	evo	1076	1076	0.10658741951461119	0.1	1	NA	0	3	masterplate	04B
T42_s_0	HAMBI_1287	anc	951	951	0.09420505200594353	0.1	1	NA	0	3	masterplate	04B
T43_1_0	HAMBI_1977	evo	9937	9937	0.9272184379957078	0.1	1	0	8	3	experiment	10E
T43_1_0	HAMBI_1287	evo	780	780	0.07278156200429224	0.1	1	0	8	3	experiment	10E
T43_1_0	HAMBI_0403	anc	121	0	0	0.8	1	0	8	3	experiment	10E
T43_2_0	HAMBI_1977	evo	10153	10153	0.9048213171731575	0.1	2	0	8	3	experiment	10E
T43_2_0	HAMBI_1287	evo	1068	1068	0.09517868282684253	0.1	2	0	8	3	experiment	10E
T43_2_0	HAMBI_0403	anc	216	0	0	0.8	2	0	8	3	experiment	10E
T43_s_0	HAMBI_0403	anc	7625	7625	0.7540545886075949	0.8	1	NA	0	3	masterplate	10E
T43_s_0	HAMBI_1287	evo	1198	1198	0.11847310126582279	0.1	1	NA	0	3	masterplate	10E
T43_s_0	HAMBI_1977	evo	1289	1289	0.12747231012658228	0.1	1	NA	0	3	masterplate	10E
T44_1_0	HAMBI_1977	evo	9312	9312	0.938047748564521	0.1	1	0	8	3	experiment	08C
T44_1_0	HAMBI_1287	evo	615	615	0.061952251435479	0.8	1	0	8	3	experiment	08C
T44_1_0	HAMBI_0403	anc	5	0	0	0.1	1	0	8	3	experiment	08C
T44_2_0	HAMBI_1977	evo	11284	11284	0.9203164505342142	0.1	2	0	8	3	experiment	08C
T44_2_0	HAMBI_1287	evo	977	977	0.07968354946578582	0.8	2	0	8	3	experiment	08C
T44_2_0	HAMBI_0403	anc	7	0	0	0.1	2	0	8	3	experiment	08C
T44_s_0	HAMBI_1287	evo	7283	7283	0.6657829783343998	0.8	1	NA	0	3	masterplate	08C
T44_s_0	HAMBI_0403	anc	1630	1630	0.14900813602705915	0.1	1	NA	0	3	masterplate	08C
T44_s_0	HAMBI_1977	evo	2026	2026	0.185208885638541	0.1	1	NA	0	3	masterplate	08C
T45_1_0	HAMBI_1287	evo	4826	4826	0.6370116156282999	0.1	1	0	8	3	experiment	04C
T45_1_0	HAMBI_0403	anc	1569	1569	0.2071013727560718	0.1	1	0	8	3	experiment	04C
T45_1_0	HAMBI_1977	evo	1181	1181	0.1558870116156283	0.8	1	0	8	3	experiment	04C
T45_2_0	HAMBI_1287	evo	6530	6530	0.6220824997618367	0.1	2	0	8	3	experiment	04C
T45_2_0	HAMBI_1977	evo	3967	3967	0.3779175002381633	0.8	2	0	8	3	experiment	04C
T45_2_0	HAMBI_0403	anc	11	0	0	0.1	2	0	8	3	experiment	04C
T45_s_0	HAMBI_1977	evo	7342	7342	0.7357450646357351	0.8	1	NA	0	3	masterplate	04C
T45_s_0	HAMBI_1287	evo	1418	1418	0.14209840665397333	0.1	1	NA	0	3	masterplate	04C
T45_s_0	HAMBI_0403	anc	1219	1219	0.12215652871029162	0.1	1	NA	0	3	masterplate	04C
T46_2_0	HAMBI_1977	evo	9694	9694	0.8869167429094236	0.1	2	0	8	3	experiment	10F
T46_2_0	HAMBI_1287	evo	1236	1236	0.1130832570905764	0.1	2	0	8	3	experiment	10F
T46_2_0	HAMBI_0403	evo	124	0	0	0.8	2	0	8	3	experiment	10F
T46_s_0	HAMBI_0403	evo	5528	5528	0.8158205430932703	0.8	1	NA	0	3	masterplate	10F
T46_s_0	HAMBI_1287	evo	562	562	0.08293978748524203	0.1	1	NA	0	3	masterplate	10F
T46_s_0	HAMBI_1977	evo	686	686	0.1012396694214876	0.1	1	NA	0	3	masterplate	10F
T47_1_0	HAMBI_1977	evo	7364	7364	0.9325060149423832	0.1	1	0	8	3	experiment	08D
T47_1_0	HAMBI_1287	evo	533	533	0.06749398505761682	0.8	1	0	8	3	experiment	08D
T47_1_0	HAMBI_0403	evo	49	0	0	0.1	1	0	8	3	experiment	08D
T47_2_0	HAMBI_1977	evo	10527	10527	0.9358997155049786	0.1	2	0	8	3	experiment	08D
T47_2_0	HAMBI_1287	evo	721	721	0.06410028449502134	0.8	2	0	8	3	experiment	08D
T47_2_0	HAMBI_0403	evo	108	0	0	0.1	2	0	8	3	experiment	08D
T47_s_0	HAMBI_1287	evo	6173	6173	0.7168737661131112	0.8	1	NA	0	3	masterplate	08D
T47_s_0	HAMBI_0403	evo	1250	1250	0.1451631633956567	0.1	1	NA	0	3	masterplate	08D
T47_s_0	HAMBI_1977	evo	1188	1188	0.13796307049123213	0.1	1	NA	0	3	masterplate	08D
T48_1_0	HAMBI_1977	evo	8241	8241	0.8251727245419045	0.8	1	0	8	3	experiment	04D
T48_1_0	HAMBI_1287	evo	1274	1274	0.12756583558626214	0.1	1	0	8	3	experiment	04D
T48_1_0	HAMBI_0403	evo	472	472	0.047261439871833386	0.1	1	0	8	3	experiment	04D
T48_2_0	HAMBI_1977	evo	8484	8484	0.7889891193155398	0.8	2	0	8	3	experiment	04D
T48_2_0	HAMBI_1287	evo	1770	1770	0.164605226448433	0.1	2	0	8	3	experiment	04D
T48_2_0	HAMBI_0403	evo	499	499	0.046405654236027154	0.1	2	0	8	3	experiment	04D
T48_s_0	HAMBI_1977	evo	5423	5423	0.7900641025641025	0.8	1	NA	0	3	masterplate	04D
T48_s_0	HAMBI_0403	evo	780	780	0.11363636363636363	0.1	1	NA	0	3	masterplate	04D
T48_s_0	HAMBI_1287	evo	661	661	0.09629953379953379	0.1	1	NA	0	3	masterplate	04D
T49_1_0	HAMBI_1977	anc	6864	6864	0.7430984085742124	0.1	1	0	8	3	experiment	05E
T49_1_0	HAMBI_1896	anc	2373	2373	0.2569015914257876	0.1	1	0	8	3	experiment	05E
T49_1_0	HAMBI_0403	anc	75	0	0	0.8	1	0	8	3	experiment	05E
T49_2_0	HAMBI_1977	anc	8879	8879	0.7211077722732072	0.1	2	0	8	3	experiment	05E
T49_2_0	HAMBI_1896	anc	3434	3434	0.27889222772679284	0.1	2	0	8	3	experiment	05E
T49_2_0	HAMBI_0403	anc	99	0	0	0.8	2	0	8	3	experiment	05E
T49_s_0	HAMBI_0403	anc	7112	7112	0.7324407826982492	0.8	1	NA	0	3	masterplate	05E
T49_s_0	HAMBI_1977	anc	1022	1022	0.10525231719876416	0.1	1	NA	0	3	masterplate	05E
T49_s_0	HAMBI_1896	anc	1576	1576	0.16230690010298662	0.1	1	NA	0	3	masterplate	05E
T50_1_0	HAMBI_1977	anc	7981	7981	0.7689565468734946	0.1	1	0	8	3	experiment	11A
T50_1_0	HAMBI_1896	anc	2398	2398	0.23104345312650545	0.8	1	0	8	3	experiment	11A
T50_1_0	HAMBI_0403	anc	95	0	0	0.1	1	0	8	3	experiment	11A
T50_2_0	HAMBI_1977	anc	10426	10426	0.7400099368301511	0.1	2	0	8	3	experiment	11A
T50_2_0	HAMBI_1896	anc	3663	3663	0.2599900631698488	0.8	2	0	8	3	experiment	11A
T50_2_0	HAMBI_0403	anc	156	0	0	0.1	2	0	8	3	experiment	11A
T50_s_0	HAMBI_1896	anc	9211	9211	0.7825163537507434	0.8	1	NA	0	3	masterplate	11A
T50_s_0	HAMBI_0403	anc	1317	1317	0.11188514144932461	0.1	1	NA	0	3	masterplate	11A
T50_s_0	HAMBI_1977	anc	1243	1243	0.10559850479993203	0.1	1	NA	0	3	masterplate	11A
T51_1_0	HAMBI_1977	anc	11373	11373	0.7669431519320251	0.8	1	0	8	3	experiment	09A
T51_1_0	HAMBI_1896	anc	3456	3456	0.23305684806797491	0.1	1	0	8	3	experiment	09A
T51_1_0	HAMBI_0403	anc	110	0	0	0.1	1	0	8	3	experiment	09A
T51_2_0	HAMBI_1977	anc	11467	11467	0.742633249141895	0.8	2	0	8	3	experiment	09A
T51_2_0	HAMBI_1896	anc	3974	3974	0.25736675085810506	0.1	2	0	8	3	experiment	09A
T51_2_0	HAMBI_0403	anc	109	0	0	0.1	2	0	8	3	experiment	09A
T51_s_0	HAMBI_1977	anc	11337	11337	0.7117654445002511	0.8	1	NA	0	3	masterplate	09A
T51_s_0	HAMBI_0403	anc	1866	1866	0.11715218483174285	0.1	1	NA	0	3	masterplate	09A
T51_s_0	HAMBI_1896	anc	2725	2725	0.17108237066800602	0.1	1	NA	0	3	masterplate	09A
T52_1_0	HAMBI_1977	anc	6496	6496	0.7788035007792831	0.1	1	0	8	3	experiment	05F
T52_1_0	HAMBI_1896	anc	1845	1845	0.22119649922071694	0.1	1	0	8	3	experiment	05F
T52_1_0	HAMBI_0403	evo	55	0	0	0.8	1	0	8	3	experiment	05F
T52_2_0	HAMBI_1977	anc	6684	6684	0.75	0.1	2	0	8	3	experiment	05F
T52_2_0	HAMBI_1896	anc	2228	2228	0.25	0.1	2	0	8	3	experiment	05F
T52_2_0	HAMBI_0403	evo	51	0	0	0.8	2	0	8	3	experiment	05F
T52_s_0	HAMBI_0403	evo	4588	4588	0.7639027639027639	0.8	1	NA	0	3	masterplate	05F
T52_s_0	HAMBI_1896	anc	963	963	0.16033966033966035	0.1	1	NA	0	3	masterplate	05F
T52_s_0	HAMBI_1977	anc	455	455	0.07575757575757576	0.1	1	NA	0	3	masterplate	05F
T53_1_0	HAMBI_1977	anc	7956	7956	0.749929305306815	0.1	1	0	8	3	experiment	11B
T53_1_0	HAMBI_1896	anc	2653	2653	0.25007069469318505	0.8	1	0	8	3	experiment	11B
T53_1_0	HAMBI_0403	evo	79	0	0	0.1	1	0	8	3	experiment	11B
T53_2_0	HAMBI_1977	anc	8543	8543	0.7329901329901329	0.1	2	0	8	3	experiment	11B
T53_2_0	HAMBI_1896	anc	3112	3112	0.267009867009867	0.8	2	0	8	3	experiment	11B
T53_2_0	HAMBI_0403	evo	326	0	0	0.1	2	0	8	3	experiment	11B
T53_s_0	HAMBI_1896	anc	9711	9711	0.764344746162928	0.8	1	NA	0	3	masterplate	11B
T53_s_0	HAMBI_0403	evo	1526	1526	0.12011019283746556	0.1	1	NA	0	3	masterplate	11B
T53_s_0	HAMBI_1977	anc	1468	1468	0.11554506099960646	0.1	1	NA	0	3	masterplate	11B
T54_1_0	HAMBI_1977	anc	10161	10161	0.7693064809206541	0.8	1	0	8	3	experiment	09B
T54_1_0	HAMBI_1896	anc	3047	3047	0.23069351907934585	0.1	1	0	8	3	experiment	09B
T54_1_0	HAMBI_0403	evo	61	0	0	0.1	1	0	8	3	experiment	09B
T54_2_0	HAMBI_1977	anc	9958	9958	0.7557107080519087	0.8	2	0	8	3	experiment	09B
T54_2_0	HAMBI_1896	anc	3219	3219	0.24428929194809137	0.1	2	0	8	3	experiment	09B
T54_2_0	HAMBI_0403	evo	126	0	0	0.1	2	0	8	3	experiment	09B
T54_s_0	HAMBI_1977	anc	8610	8610	0.7057955570128699	0.8	1	NA	0	3	masterplate	09B
T54_s_0	HAMBI_0403	evo	1413	1413	0.11582916632510862	0.1	1	NA	0	3	masterplate	09B
T54_s_0	HAMBI_1896	anc	2176	2176	0.17837527666202146	0.1	1	NA	0	3	masterplate	09B
T55_1_0	HAMBI_1977	anc	8257	8257	0.8647884373690825	0.1	1	0	8	3	experiment	11E
T55_1_0	HAMBI_1896	evo	1291	1291	0.13521156263091746	0.1	1	0	8	3	experiment	11E
T55_1_0	HAMBI_0403	anc	160	0	0	0.8	1	0	8	3	experiment	11E
T55_2_0	HAMBI_1977	anc	10245	10245	0.8123215984776403	0.1	2	0	8	3	experiment	11E
T55_2_0	HAMBI_1896	evo	2367	2367	0.18767840152235965	0.1	2	0	8	3	experiment	11E
T55_2_0	HAMBI_0403	anc	163	0	0	0.8	2	0	8	3	experiment	11E
T55_s_0	HAMBI_0403	anc	6599	6599	0.7101808006887645	0.8	1	NA	0	3	masterplate	11E
T55_s_0	HAMBI_1977	anc	1192	1192	0.12828239345673698	0.1	1	NA	0	3	masterplate	11E
T55_s_0	HAMBI_1896	evo	1501	1501	0.1615368058544985	0.1	1	NA	0	3	masterplate	11E
T56_1_0	HAMBI_1977	anc	9682	9682	0.856965834661002	0.1	1	0	8	3	experiment	11C
T56_1_0	HAMBI_1896	evo	1616	1616	0.14303416533899804	0.8	1	0	8	3	experiment	11C
T56_1_0	HAMBI_0403	anc	146	0	0	0.1	1	0	8	3	experiment	11C
T56_2_0	HAMBI_1977	anc	11411	11411	0.8500446960667462	0.1	2	0	8	3	experiment	11C
T56_2_0	HAMBI_1896	evo	2013	2013	0.14995530393325388	0.8	2	0	8	3	experiment	11C
T56_2_0	HAMBI_0403	anc	250	0	0	0.1	2	0	8	3	experiment	11C
T56_s_0	HAMBI_1896	evo	5328	5328	0.7631051274706387	0.8	1	NA	0	3	masterplate	11C
T56_s_0	HAMBI_0403	anc	893	893	0.12790031509596103	0.1	1	NA	0	3	masterplate	11C
T56_s_0	HAMBI_1977	anc	761	761	0.10899455743340017	0.1	1	NA	0	3	masterplate	11C
T57_1_0	HAMBI_1977	anc	8691	8691	0.8612625111485482	0.8	1	0	8	3	experiment	09C
T57_1_0	HAMBI_1896	evo	1400	1400	0.1387374888514518	0.1	1	0	8	3	experiment	09C
T57_1_0	HAMBI_0403	anc	100	0	0	0.1	1	0	8	3	experiment	09C
T57_2_0	HAMBI_1977	anc	12313	12313	0.8503453038674034	0.8	2	0	8	3	experiment	09C
T57_2_0	HAMBI_1896	evo	2167	2167	0.1496546961325967	0.1	2	0	8	3	experiment	09C
T57_2_0	HAMBI_0403	anc	443	0	0	0.1	2	0	8	3	experiment	09C
T57_s_0	HAMBI_1977	anc	8085	8085	0.7287723093564089	0.8	1	NA	0	3	masterplate	09C
T57_s_0	HAMBI_0403	anc	1220	1220	0.10996935280331711	0.1	1	NA	0	3	masterplate	09C
T57_s_0	HAMBI_1896	evo	1789	1789	0.16125833784027402	0.1	1	NA	0	3	masterplate	09C
T58_s_0	HAMBI_0403	evo	3783	3783	0.7544874351814919	0.8	1	NA	0	3	masterplate	11F
T58_s_0	HAMBI_1896	evo	873	873	0.17411248504188273	0.1	1	NA	0	3	masterplate	11F
T58_s_0	HAMBI_1977	anc	358	358	0.07140007977662545	0.1	1	NA	0	3	masterplate	11F
T59_1_0	HAMBI_1977	anc	8957	8957	0.8497296271700977	0.1	1	0	8	3	experiment	11D
T59_1_0	HAMBI_1896	evo	1584	1584	0.1502703728299023	0.8	1	0	8	3	experiment	11D
T59_1_0	HAMBI_0403	evo	88	0	0	0.1	1	0	8	3	experiment	11D
T59_2_0	HAMBI_1977	anc	8237	8237	0.8434364120417776	0.1	2	0	8	3	experiment	11D
T59_2_0	HAMBI_1896	evo	1529	1529	0.1565635879582224	0.8	2	0	8	3	experiment	11D
T59_2_0	HAMBI_0403	evo	82	0	0	0.1	2	0	8	3	experiment	11D
T59_s_0	HAMBI_1896	evo	6823	6823	0.7987590728166706	0.8	1	NA	0	3	masterplate	11D
T59_s_0	HAMBI_0403	evo	948	948	0.11098103488644345	0.1	1	NA	0	3	masterplate	11D
T59_s_0	HAMBI_1977	anc	771	771	0.09025989229688597	0.1	1	NA	0	3	masterplate	11D
T60_1_0	HAMBI_1977	anc	8150	8150	0.8589797639123102	0.8	1	0	8	3	experiment	09D
T60_1_0	HAMBI_1896	evo	1338	1338	0.1410202360876897	0.1	1	0	8	3	experiment	09D
T60_1_0	HAMBI_0403	evo	91	0	0	0.1	1	0	8	3	experiment	09D
T60_2_0	HAMBI_1977	anc	10305	10305	0.8724917449834899	0.8	2	0	8	3	experiment	09D
T60_2_0	HAMBI_1896	evo	1506	1506	0.12750825501651003	0.1	2	0	8	3	experiment	09D
T60_2_0	HAMBI_0403	evo	79	0	0	0.1	2	0	8	3	experiment	09D
T60_s_0	HAMBI_1977	anc	7084	7084	0.7221202854230377	0.8	1	NA	0	3	masterplate	09D
T60_s_0	HAMBI_0403	evo	1138	1138	0.11600407747196738	0.1	1	NA	0	3	masterplate	09D
T60_s_0	HAMBI_1896	evo	1588	1588	0.1618756371049949	0.1	1	NA	0	3	masterplate	09D
T61_1_0	HAMBI_1977	evo	5549	5549	0.58355242401935	0.1	1	0	8	3	experiment	06E
T61_1_0	HAMBI_1896	anc	3035	3035	0.31917131138921023	0.1	1	0	8	3	experiment	06E
T61_1_0	HAMBI_0403	anc	925	925	0.09727626459143969	0.8	1	0	8	3	experiment	06E
T61_2_0	HAMBI_1977	evo	5293	5293	0.5447154471544715	0.1	2	0	8	3	experiment	06E
T61_2_0	HAMBI_1896	anc	3401	3401	0.3500051456210765	0.1	2	0	8	3	experiment	06E
T61_2_0	HAMBI_0403	anc	1023	1023	0.10527940722445199	0.8	2	0	8	3	experiment	06E
T61_s_0	HAMBI_0403	anc	7284	7284	0.7007889166827016	0.8	1	NA	0	3	masterplate	06E
T61_s_0	HAMBI_1977	evo	1371	1371	0.13190302097363862	0.1	1	NA	0	3	masterplate	06E
T61_s_0	HAMBI_1896	anc	1739	1739	0.1673080623436598	0.1	1	NA	0	3	masterplate	06E
T62_1_0	HAMBI_1977	evo	8460	8460	0.6583145280522916	0.1	1	0	8	3	experiment	12A
T62_1_0	HAMBI_1896	anc	3916	3916	0.30472336783129716	0.8	1	0	8	3	experiment	12A
T62_1_0	HAMBI_0403	anc	475	475	0.036962104116411175	0.1	1	0	8	3	experiment	12A
T62_2_0	HAMBI_1977	evo	8629	8629	0.6378150639367285	0.1	2	0	8	3	experiment	12A
T62_2_0	HAMBI_1896	anc	4432	4432	0.3275925789045754	0.8	2	0	8	3	experiment	12A
T62_2_0	HAMBI_0403	anc	468	468	0.03459235715869614	0.1	2	0	8	3	experiment	12A
T62_s_0	HAMBI_1896	anc	10105	10105	0.7457564575645756	0.8	1	NA	0	3	masterplate	12A
T62_s_0	HAMBI_1977	evo	1886	1886	0.13918819188191883	0.1	1	NA	0	3	masterplate	12A
T62_s_0	HAMBI_0403	anc	1559	1559	0.11505535055350553	0.1	1	NA	0	3	masterplate	12A
T63_1_0	HAMBI_1977	evo	11312	11312	0.704183266932271	0.8	1	0	8	3	experiment	10A
T63_1_0	HAMBI_1896	anc	4752	4752	0.2958167330677291	0.1	1	0	8	3	experiment	10A
T63_1_0	HAMBI_0403	anc	323	0	0	0.1	1	0	8	3	experiment	10A
T63_2_0	HAMBI_1977	evo	9520	9520	0.5930725143284326	0.8	2	0	8	3	experiment	10A
T63_2_0	HAMBI_1896	anc	4484	4484	0.2793421380513332	0.1	2	0	8	3	experiment	10A
T63_2_0	HAMBI_0403	anc	2048	2048	0.12758534762023424	0.1	2	0	8	3	experiment	10A
T63_s_0	HAMBI_1977	evo	7041	7041	0.700945744151319	0.8	1	NA	0	3	masterplate	10A
T63_s_0	HAMBI_0403	anc	1194	1194	0.11886510701841713	0.1	1	NA	0	3	masterplate	10A
T63_s_0	HAMBI_1896	anc	1810	1810	0.18018914883026382	0.1	1	NA	0	3	masterplate	10A
T64_1_0	HAMBI_1977	evo	2489	2489	0.6413295542385983	0.1	1	0	8	3	experiment	06F
T64_1_0	HAMBI_1896	anc	1194	1194	0.3076526668384437	0.1	1	0	8	3	experiment	06F
T64_1_0	HAMBI_0403	evo	198	198	0.051017778922958	0.8	1	0	8	3	experiment	06F
T64_2_0	HAMBI_1977	evo	4191	4191	0.5441443780836146	0.1	2	0	8	3	experiment	06F
T64_2_0	HAMBI_1896	anc	2904	2904	0.3770449233965204	0.1	2	0	8	3	experiment	06F
T64_2_0	HAMBI_0403	evo	607	607	0.07881069851986497	0.8	2	0	8	3	experiment	06F
T64_s_0	HAMBI_0403	evo	5471	5471	0.767106001121705	0.8	1	NA	0	3	masterplate	06F
T64_s_0	HAMBI_1977	evo	684	684	0.09590577678070668	0.1	1	NA	0	3	masterplate	06F
T64_s_0	HAMBI_1896	anc	977	977	0.13698822209758835	0.1	1	NA	0	3	masterplate	06F
T65_1_0	HAMBI_1977	evo	7042	7042	0.6846864365580944	0.1	1	0	8	3	experiment	12B
T65_1_0	HAMBI_1896	anc	3243	3243	0.3153135634419057	0.8	1	0	8	3	experiment	12B
T65_1_0	HAMBI_0403	evo	182	0	0	0.1	1	0	8	3	experiment	12B
T65_2_0	HAMBI_1977	evo	8738	8738	0.624098278694379	0.1	2	0	8	3	experiment	12B
T65_2_0	HAMBI_1896	anc	4232	4232	0.3022641239911435	0.8	2	0	8	3	experiment	12B
T65_2_0	HAMBI_0403	evo	1031	1031	0.07363759731447754	0.1	2	0	8	3	experiment	12B
T65_s_0	HAMBI_1896	anc	7937	7937	0.8026901294498382	0.8	1	NA	0	3	masterplate	12B
T65_s_0	HAMBI_0403	evo	963	963	0.09739077669902912	0.1	1	NA	0	3	masterplate	12B
T65_s_0	HAMBI_1977	evo	988	988	0.09991909385113269	0.1	1	NA	0	3	masterplate	12B
T66_1_0	HAMBI_1977	evo	10038	10038	0.6909416299559471	0.8	1	0	8	3	experiment	10B
T66_1_0	HAMBI_1896	anc	4490	4490	0.30905837004405284	0.1	1	0	8	3	experiment	10B
T66_1_0	HAMBI_0403	evo	163	0	0	0.1	1	0	8	3	experiment	10B
T66_2_0	HAMBI_1977	evo	9486	9486	0.6742962752345749	0.8	2	0	8	3	experiment	10B
T66_2_0	HAMBI_1896	anc	4582	4582	0.3257037247654251	0.1	2	0	8	3	experiment	10B
T66_2_0	HAMBI_0403	evo	261	0	0	0.1	2	0	8	3	experiment	10B
T66_s_0	HAMBI_1977	evo	10227	10227	0.7113939899833055	0.8	1	NA	0	3	masterplate	10B
T66_s_0	HAMBI_0403	evo	1765	1765	0.12277406789092933	0.1	1	NA	0	3	masterplate	10B
T66_s_0	HAMBI_1896	anc	2384	2384	0.16583194212576516	0.1	1	NA	0	3	masterplate	10B
T67_1_0	HAMBI_1977	evo	6602	6602	0.8137557007272279	0.1	1	0	8	3	experiment	12E
T67_1_0	HAMBI_1896	evo	1171	1171	0.14433625046222112	0.1	1	0	8	3	experiment	12E
T67_1_0	HAMBI_0403	anc	340	340	0.04190804881055097	0.8	1	0	8	3	experiment	12E
T67_2_0	HAMBI_1977	evo	7933	7933	0.7234178369505745	0.1	2	0	8	3	experiment	12E
T67_2_0	HAMBI_1896	evo	2408	2408	0.21958781688856466	0.1	2	0	8	3	experiment	12E
T67_2_0	HAMBI_0403	anc	625	625	0.05699434616086084	0.8	2	0	8	3	experiment	12E
T67_s_0	HAMBI_0403	anc	4851	4851	0.6949856733524356	0.8	1	NA	0	3	masterplate	12E
T67_s_0	HAMBI_1896	evo	1247	1247	0.17865329512893982	0.1	1	NA	0	3	masterplate	12E
T67_s_0	HAMBI_1977	evo	882	882	0.12636103151862463	0.1	1	NA	0	3	masterplate	12E
T68_1_0	HAMBI_1977	evo	10770	10770	0.8379366684820665	0.1	1	0	8	3	experiment	12C
T68_1_0	HAMBI_1896	evo	2083	2083	0.16206333151793356	0.8	1	0	8	3	experiment	12C
T68_1_0	HAMBI_0403	anc	256	0	0	0.1	1	0	8	3	experiment	12C
T68_2_0	HAMBI_1977	evo	9200	9200	0.7550886408404465	0.1	2	0	8	3	experiment	12C
T68_2_0	HAMBI_1896	evo	1849	1849	0.1517564018384767	0.8	2	0	8	3	experiment	12C
T68_2_0	HAMBI_0403	anc	1135	1135	0.09315495732107683	0.1	2	0	8	3	experiment	12C
T68_s_0	HAMBI_1896	evo	6532	6532	0.7645131086142322	0.8	1	NA	0	3	masterplate	12C
T68_s_0	HAMBI_0403	anc	1064	1064	0.12453183520599251	0.1	1	NA	0	3	masterplate	12C
T68_s_0	HAMBI_1977	evo	948	948	0.11095505617977527	0.1	1	NA	0	3	masterplate	12C
T69_1_0	HAMBI_1977	evo	9002	9002	0.842174197773412	0.8	1	0	8	3	experiment	10C
T69_1_0	HAMBI_1896	evo	1687	1687	0.15782580222658807	0.1	1	0	8	3	experiment	10C
T69_1_0	HAMBI_0403	anc	192	0	0	0.1	1	0	8	3	experiment	10C
T69_2_0	HAMBI_1977	evo	10217	10217	0.6994112814895947	0.8	2	0	8	3	experiment	10C
T69_2_0	HAMBI_1896	evo	2947	2947	0.20173877327491785	0.1	2	0	8	3	experiment	10C
T69_2_0	HAMBI_0403	anc	1444	1444	0.0988499452354874	0.1	2	0	8	3	experiment	10C
T69_s_0	HAMBI_1977	evo	8209	8209	0.711968777103209	0.8	1	NA	0	3	masterplate	10C
